movie_ref,discogs_title_norm,tmdb_title_norm,discogs_year,tmdb_year,discogs_genre,tmdb_genre,discogs_style
Am lie,yann tiersen amelie,le voyage amelie,2001,1974,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,la passarella di amelie,2001,2025,"Electronic, Pop, Stage & Screen",,"Modern Classical, Chanson, Soundtrack"
Am lie,yann tiersen amelie,le fabuleux destin amelie poulain,,2001,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie,,2021,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie et la metaphysique des tubes,,2025,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,la veritable histoire amelie poulain,,2023,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,romanze mit amelie,,1982,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,occupe toi amelie,,1932,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie ou le temps aimer,,1961,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie au pays des bodin,,2010,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie oudea castera jeux decisifs,,2025,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,capitaine casta amelie disparu,,2007,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie rennt,,2017,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,liebe amelie,,2005,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie nothomb une vie entre deux eaux,,2012,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie ich komme,,1986,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,occupe toi amelie,,1949,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,occupe toi amelie,,2012,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amie amelie,,2014,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,amelie albrecht zwaar leven,,2021,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,le voyage amelie,,1974,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Am lie,yann tiersen amelie,la passarella di amelie,,2025,"Pop, Classical, Stage & Screen",,"Soundtrack, Chanson, Neo-Classical"
Alien,nostromo alien,alien,1979,1979,Electronic,,Disco
Alien,nostromo alien,alien,1979,,Electronic,,Disco
Alien,nostromo alien,alien,1979,2017,Electronic,,Disco
Alien,nostromo alien,alien,1979,2017,Electronic,,Disco
Alien,nostromo alien,alien,1979,2017,Electronic,,Disco
Alien,nostromo alien,alien,1979,2023,Electronic,,Disco
Alien,nostromo alien,,1979,1997,Electronic,,Disco
Alien,nostromo alien,el alien yo,1979,2016,Electronic,,Disco
Alien,nostromo alien,vs 01,1979,2002,Electronic,,Disco
Alien,nostromo alien,alien psychosis,1979,2018,Electronic,,Disco
Alien,nostromo alien,,1979,2022,Electronic,,Disco
Alien,nostromo alien,alien sulla terra,1979,1980,Electronic,,Disco
Alien,nostromo alien,alien isolation como voce nunca viu,1979,2025,Electronic,,Disco
Alien,nostromo alien,noites alienigenas,1979,2023,Electronic,,Disco
Alien,nostromo alien,,1979,2009,Electronic,,Disco
Alien,nostromo alien,alien romulus,1979,2024,Electronic,,Disco
Alien,nostromo alien,alien planets revealed,1979,2014,Electronic,,Disco
Alien,nostromo alien,,1979,2024,Electronic,,Disco
Alien,nostromo alien,aliens ata,1979,2017,Electronic,,Disco
Alien,nostromo alien,luis und die aliens,1979,2018,Electronic,,Disco
Apocalypse Now,carmine coppola francis coppola apocalypse now,apocalypse now,1979,1979,"Non-Music, Stage & Screen",,"Modern Classical, Ambient, Dialogue, Score"
Apocalypse Now,carmine coppola francis coppola apocalypse now,un cazador de zombis,1979,2008,"Non-Music, Stage & Screen",,"Modern Classical, Ambient, Dialogue, Score"
Apocalypse Now,carmine coppola francis coppola apocalypse now,apocalypse now now,1979,2017,"Non-Music, Stage & Screen",,"Modern Classical, Ambient, Dialogue, Score"
Apocalypse Now,carmine coppola francis coppola apocalypse now,daliso chaponda apocalypse not now,1979,2020,"Non-Music, Stage & Screen",,"Modern Classical, Ambient, Dialogue, Score"
Apocalypse Now,carmine coppola francis coppola apocalypse now,dutch angle chas gerretsen apocalypse now,1979,2019,"Non-Music, Stage & Screen",,"Modern Classical, Ambient, Dialogue, Score"
Apocalypse Now,carmine coppola francis coppola apocalypse now,short cuts apocalypse now de francis ford coppola,1979,,"Non-Music, Stage & Screen",,"Modern Classical, Ambient, Dialogue, Score"
Apocalypse Now,carmine coppola francis coppola apocalypse now,apocalypse now,1979,1979,"Electronic, Non-Music, Stage & Screen",,"Soundtrack, Modern Classical, Dialogue, Ambient"
Apocalypse Now,carmine coppola francis coppola apocalypse now,un cazador de zombis,1979,2008,"Electronic, Non-Music, Stage & Screen",,"Soundtrack, Modern Classical, Dialogue, Ambient"
Apocalypse Now,carmine coppola francis coppola apocalypse now,apocalypse now now,1979,2017,"Electronic, Non-Music, Stage & Screen",,"Soundtrack, Modern Classical, Dialogue, Ambient"
Apocalypse Now,carmine coppola francis coppola apocalypse now,daliso chaponda apocalypse not now,1979,2020,"Electronic, Non-Music, Stage & Screen",,"Soundtrack, Modern Classical, Dialogue, Ambient"
Apocalypse Now,carmine coppola francis coppola apocalypse now,dutch angle chas gerretsen apocalypse now,1979,2019,"Electronic, Non-Music, Stage & Screen",,"Soundtrack, Modern Classical, Dialogue, Ambient"
Apocalypse Now,carmine coppola francis coppola apocalypse now,short cuts apocalypse now de francis ford coppola,1979,,"Electronic, Non-Music, Stage & Screen",,"Soundtrack, Modern Classical, Dialogue, Ambient"
Avengers Age of Ultron,brian tyler danny elfman avengers age of ultron,avengers age of ultron,2015,2015,Stage & Screen,,"Score, Soundtrack"
Avengers Age of Ultron,brian tyler danny elfman avengers age of ultron,avengers age of ultron,2015,2015,Stage & Screen,,"Score, Soundtrack"
Avengers Age of Ultron,brian tyler danny elfman avengers age of ultron,avengers age of ultron,2015,2015,Stage & Screen,,"Score, Soundtrack"
Avengers Age of Ultron,brian tyler danny elfman avengers age of ultron,avengers age of ultron,2015,2015,Stage & Screen,,"Score, Soundtrack"
Avengers Age of Ultron,london music works the city of prague philharmonic music from the avengers movies,avengers age of ultron,2020,2015,Stage & Screen,,Score
Aquaman,rupert gregson williams aquaman,aquaman,2021,2018,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman,2021,2006,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman,2021,2016,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman heroines of atlantis,2021,2019,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman and the lost kingdom,2021,2023,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,lego dc comics super heroes aquaman rage of atlantis,2021,2018,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman the cast of the angler,2021,1984,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,going deep into the world of aquaman,2021,2019,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquamania,2021,1961,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman es az elveszett kiralysag,2021,,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman,2018,2018,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquaman,2018,2006,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquaman,2018,2016,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquaman heroines of atlantis,2018,2019,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquaman and the lost kingdom,2018,2023,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,lego dc comics super heroes aquaman rage of atlantis,2018,2018,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquaman the cast of the angler,2018,1984,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,going deep into the world of aquaman,2018,2019,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquamania,2018,1961,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquaman es az elveszett kiralysag,2018,,"Electronic, Classical, Stage & Screen",,"Score, Soundtrack, Synth-pop, Modern Classical"
Aquaman,rupert gregson williams aquaman,aquaman,2021,2018,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman,2021,2006,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman,2021,2016,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman heroines of atlantis,2021,2019,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman and the lost kingdom,2021,2023,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,lego dc comics super heroes aquaman rage of atlantis,2021,2018,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman the cast of the angler,2021,1984,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,going deep into the world of aquaman,2021,2019,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquamania,2021,1961,Stage & Screen,,"Score, Soundtrack"
Aquaman,rupert gregson williams aquaman,aquaman es az elveszett kiralysag,2021,,Stage & Screen,,"Score, Soundtrack"
A Star Is Born 2018 ,streisand kristofferson star is born,star is born,1976,2018,"Rock, Pop, Stage & Screen",,"Soundtrack, Pop Rock, Ballad, Vocal"
A Star Is Born 2018 ,lady gaga bradley cooper star is born,star is born,2018,2018,"Rock, Non-Music, Pop, Stage & Screen",,"Country Rock, Soundtrack, Hard Rock, Synth-pop, Pop Rock, Dialogue, Ballad, Vocal"
A Star Is Born 2018 ,streisand kristofferson star is born,star is born,1976,2018,"Rock, Pop, Stage & Screen",,"Pop Rock, Ballad"
A Star Is Born 2018 ,streisand kristofferson star is born,star is born,1976,2018,"Rock, Stage & Screen",,"Soundtrack, Pop Rock"
A Star Is Born 2018 ,streisand kristofferson star is born,star is born,1976,2018,"Rock, Pop, Stage & Screen",,"Pop Rock, Ballad"
Batman 1989 ,danny elfman batman,,2018,,Stage & Screen,,Score
Batman 1989 ,prince batman,,1989,,"Rock, Funk / Soul, Pop, Stage & Screen",,"Funk, Minneapolis Sound, Pop Rock, Soundtrack"
Avengers Infinity War,alan silvestri avengers infinity war,avengers infinity war,2020,2018,Stage & Screen,,"Score, Soundtrack"
Avengers Infinity War,alan silvestri avengers infinity war,avengers endgame,2020,2019,Stage & Screen,,"Score, Soundtrack"
Avengers Infinity War,alan silvestri avengers infinity war,avengers infinity war,2018,2018,Stage & Screen,,"Soundtrack, Score"
Avengers Infinity War,alan silvestri avengers infinity war,avengers endgame,2018,2019,Stage & Screen,,"Soundtrack, Score"
Avengers Infinity War,alan silvestri avengers infinity war,avengers infinity war,2020,2018,Stage & Screen,,"Score, Soundtrack"
Avengers Infinity War,alan silvestri avengers infinity war,avengers endgame,2020,2019,Stage & Screen,,"Score, Soundtrack"
Avengers Infinity War,alan silvestri avengers infinity war,avengers infinity war,2018,2018,Stage & Screen,,"Soundtrack, Score"
Avengers Infinity War,alan silvestri avengers infinity war,avengers endgame,2018,2019,Stage & Screen,,"Soundtrack, Score"
Back to the Future,various back to the future,back to the future,1985,1985,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,back to the future,1985,1989,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,looking back to the future raymond loewy industrial designer,1985,1985,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,back to the future,1985,1990,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,back to the future,1985,2023,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,making of back to the future,1985,1986,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,back to the future predicts 11,1985,2015,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
Back to the Future,various back to the future,alvin and the chipmunks go to the movies back to alvin future,1985,1992,"Rock, Stage & Screen",,"Soundtrack, Theme, Doo Wop, Pop Rock, Synth-pop"
